,lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,lon4,lat4,dep4
13579,176.212,-18.611,0.0,176.215,-18.319,0.0,176.212,-18.611,15.0,176.215,-18.319,15.0
13580,176.215,-18.319,0.0,176.244,-18.242,0.0,176.215,-18.319,15.0,176.244,-18.242,15.0
13581,176.244,-18.242,0.0,176.3,-18.14,0.0,176.244,-18.242,15.0,176.3,-18.14,15.0
13582,176.3,-18.14,0.0,176.342,-18.038,0.0,176.3,-18.14,15.0,176.342,-18.038,15.0
13583,176.336,-17.823,0.0,176.342,-18.038,0.0,176.336,-17.823,15.0,176.342,-18.038,15.0
13584,175.973,-17.804,0.0,176.336,-17.823,0.0,175.973,-17.804,15.0,176.336,-17.823,15.0
13585,175.973,-17.804,0.0,175.986,-17.541,0.0,175.973,-17.804,15.0,175.986,-17.541,15.0
13586,175.986,-17.541,0.0,176.036,-17.239,0.0,175.986,-17.541,15.0,176.036,-17.239,15.0
13587,176.036,-17.239,0.0,176.065,-17.09,0.0,176.036,-17.239,15.0,176.065,-17.09,15.0
13588,176.065,-17.09,0.0,176.106,-16.965,0.0,176.065,-17.09,15.0,176.106,-16.965,15.0
13589,176.106,-16.965,0.0,176.148,-16.816,0.0,176.106,-16.965,15.0,176.148,-16.816,15.0
13590,176.148,-16.816,0.0,176.179,-16.67,0.0,176.148,-16.816,15.0,176.179,-16.67,15.0
13591,176.179,-16.67,0.0,176.184,-16.552,0.0,176.179,-16.67,15.0,176.184,-16.552,15.0
13592,175.893,-16.558,0.0,176.184,-16.552,0.0,175.893,-16.558,15.0,176.184,-16.552,15.0
13593,175.612,-16.586,0.0,175.893,-16.558,0.0,175.612,-16.586,15.0,175.893,-16.558,15.0
13594,175.487,-16.622,0.0,175.612,-16.586,0.0,175.487,-16.622,15.0,175.612,-16.586,15.0
13595,175.381,-16.629,0.0,175.487,-16.622,0.0,175.381,-16.629,15.0,175.487,-16.622,15.0
13596,175.226,-16.741,0.0,175.381,-16.629,0.0,175.226,-16.741,15.0,175.381,-16.629,15.0
13597,175.107,-16.748,0.0,175.226,-16.741,0.0,175.107,-16.748,15.0,175.226,-16.741,15.0
13598,174.885,-16.873,0.0,175.107,-16.748,0.0,174.885,-16.873,15.0,175.107,-16.748,15.0
13599,174.503,-16.563,0.0,174.885,-16.873,0.0,174.503,-16.563,15.0,174.885,-16.873,15.0
13600,173.901,-16.849,0.0,174.503,-16.563,0.0,173.901,-16.849,15.0,174.503,-16.563,15.0
13601,173.788,-16.798,0.0,173.901,-16.849,0.0,173.788,-16.798,15.0,173.901,-16.849,15.0
13602,173.718,-16.713,0.0,173.788,-16.798,0.0,173.718,-16.713,15.0,173.788,-16.798,15.0
13603,173.669,-16.614,0.0,173.718,-16.713,0.0,173.669,-16.614,15.0,173.718,-16.713,15.0
13604,173.593,-16.497,0.0,173.669,-16.614,0.0,173.593,-16.497,15.0,173.669,-16.614,15.0
13605,173.455,-16.259,0.0,173.593,-16.497,0.0,173.455,-16.259,15.0,173.593,-16.497,15.0
13606,173.455,-16.259,0.0,173.567,-16.151,0.0,173.455,-16.259,15.0,173.567,-16.151,15.0
13607,173.531,-16.027,0.0,173.567,-16.151,0.0,173.531,-16.027,15.0,173.567,-16.151,15.0
13608,173.485,-15.922,0.0,173.531,-16.027,0.0,173.485,-15.922,15.0,173.531,-16.027,15.0
13609,173.4,-15.779,0.0,173.485,-15.922,0.0,173.4,-15.779,15.0,173.485,-15.922,15.0
13610,173.4,-15.779,0.0,173.555,-15.697,0.0,173.4,-15.779,15.0,173.555,-15.697,15.0
13611,173.539,-15.605,0.0,173.555,-15.697,0.0,173.539,-15.605,15.0,173.555,-15.697,15.0
13612,173.516,-15.567,0.0,173.539,-15.605,0.0,173.516,-15.567,15.0,173.539,-15.605,15.0
13613,173.464,-15.504,0.0,173.516,-15.567,0.0,173.464,-15.504,15.0,173.516,-15.567,15.0
13614,173.428,-15.437,0.0,173.464,-15.504,0.0,173.428,-15.437,15.0,173.464,-15.504,15.0
13615,173.388,-15.361,0.0,173.428,-15.437,0.0,173.388,-15.361,15.0,173.428,-15.437,15.0
13616,173.359,-15.234,0.0,173.388,-15.361,0.0,173.359,-15.234,15.0,173.388,-15.361,15.0
13617,173.346,-15.154,0.0,173.359,-15.234,0.0,173.346,-15.154,15.0,173.359,-15.234,15.0
13618,173.32,-15.081,0.0,173.346,-15.154,0.0,173.32,-15.081,15.0,173.346,-15.154,15.0
13619,173.294,-14.992,0.0,173.32,-15.081,0.0,173.294,-14.992,15.0,173.32,-15.081,15.0
13620,173.259,-14.897,0.0,173.294,-14.992,0.0,173.259,-14.897,15.0,173.294,-14.992,15.0
13621,173.21,-14.77,0.0,173.259,-14.897,0.0,173.21,-14.77,15.0,173.259,-14.897,15.0
13622,173.178,-14.669,0.0,173.21,-14.77,0.0,173.178,-14.669,15.0,173.21,-14.77,15.0
13623,173.139,-14.51,0.0,173.178,-14.669,0.0,173.139,-14.51,15.0,173.178,-14.669,15.0
13624,173.019,-14.294,0.0,173.139,-14.51,0.0,173.019,-14.294,15.0,173.139,-14.51,15.0
13625,172.881,-13.965,0.0,173.019,-14.294,0.0,172.881,-13.965,15.0,173.019,-14.294,15.0
13626,172.74,-13.693,0.0,172.881,-13.965,0.0,172.74,-13.693,15.0,172.881,-13.965,15.0
13627,172.571,-13.411,0.0,172.74,-13.693,0.0,172.571,-13.411,15.0,172.74,-13.693,15.0
13628,172.434,-13.435,0.0,172.571,-13.411,0.0,172.434,-13.435,15.0,172.571,-13.411,15.0
13629,172.3,-13.481,0.0,172.434,-13.435,0.0,172.3,-13.481,15.0,172.434,-13.435,15.0
13630,172.163,-13.569,0.0,172.3,-13.481,0.0,172.163,-13.569,15.0,172.3,-13.481,15.0
13631,171.972,-13.678,0.0,172.163,-13.569,0.0,171.972,-13.678,15.0,172.163,-13.569,15.0
13632,171.619,-13.75,0.0,171.972,-13.678,0.0,171.619,-13.75,15.0,171.972,-13.678,15.0
13633,171.296,-13.793,0.0,171.619,-13.75,0.0,171.296,-13.793,15.0,171.619,-13.75,15.0
13634,171.295,-14.066,0.0,171.296,-13.793,0.0,171.295,-14.066,15.0,171.296,-13.793,15.0
13635,171.181,-14.083,0.0,171.295,-14.066,0.0,171.181,-14.083,15.0,171.295,-14.066,15.0
13636,170.945,-14.093,0.0,171.181,-14.083,0.0,170.945,-14.093,15.0,171.181,-14.083,15.0
13637,170.642,-14.088,0.0,170.945,-14.093,0.0,170.642,-14.088,15.0,170.945,-14.093,15.0
13638,170.638,-13.942,0.0,170.642,-14.088,0.0,170.638,-13.942,15.0,170.642,-14.088,15.0
13639,170.15,-13.974,0.0,170.638,-13.942,0.0,170.15,-13.974,15.0,170.638,-13.942,15.0
13640,169.739,-13.954,0.0,170.15,-13.974,0.0,169.739,-13.954,15.0,170.15,-13.974,15.0
13641,169.738,-13.824,0.0,169.739,-13.954,0.0,169.738,-13.824,15.0,169.739,-13.954,15.0
13642,169.622,-13.808,0.0,169.738,-13.824,0.0,169.622,-13.808,15.0,169.738,-13.824,15.0
13643,169.456,-13.811,0.0,169.622,-13.808,0.0,169.456,-13.811,15.0,169.622,-13.808,15.0
13644,169.231,-13.8,0.0,169.456,-13.811,0.0,169.231,-13.8,15.0,169.456,-13.811,15.0
13645,169.231,-13.8,0.0,169.234,-13.651,0.0,169.231,-13.8,15.0,169.234,-13.651,15.0
13646,169.026,-13.639,0.0,169.234,-13.651,0.0,169.026,-13.639,15.0,169.234,-13.651,15.0
13647,168.792,-13.63,0.0,169.026,-13.639,0.0,168.792,-13.63,15.0,169.026,-13.639,15.0
13648,168.577,-13.602,0.0,168.792,-13.63,0.0,168.577,-13.602,15.0,168.792,-13.63,15.0
13649,168.577,-13.602,0.0,168.596,-13.514,0.0,168.577,-13.602,15.0,168.596,-13.514,15.0
13650,168.159,-13.523,0.0,168.596,-13.514,0.0,168.159,-13.523,15.0,168.596,-13.514,15.0
13651,168.0,-14.0,0.0,168.159,-13.523,0.0,168.0,-14.0,15.0,168.159,-13.523,15.0
13652,168.0,-14.0,0.0,168.4,-16.0,0.0,167.71694954153594,-14.053257163361303,31.0,168.11694954153594,-16.0532571633613,31.0
13653,168.4,-16.0,0.0,168.628,-16.527,0.0,168.1322881076257,-16.107964368280474,31.0,168.36028810762568,-16.634964368280475,31.0
13654,168.628,-16.527,0.0,168.755,-16.807,0.0,168.36162019572257,-16.639232662684392,31.0,168.48862019572258,-16.91923266268439,31.0
13655,168.755,-16.807,0.0,169.4,-18.25,0.0,168.4864120293389,-16.917069132091548,31.0,169.13141202933892,-18.36006913209155,31.0
13656,169.4,-18.25,0.0,170.4,-20.0,0.0,169.14059955912913,-18.383116926875907,31.0,170.14059955912913,-20.133116926875907,31.0
13657,170.4,-20.0,0.0,171.2,-22.0,0.0,170.12050399728892,-20.097937528923637,31.0,170.9205039972889,-22.097937528923637,31.0
13658,170.547,-22.827,0.0,171.2,-22.0,0.0,170.547,-22.827,15.0,171.2,-22.0,15.0
13659,170.547,-22.827,0.0,172.06,-23.173,0.0,170.75704399106326,-22.056025686345308,41.0,172.27004399106326,-22.402025686345304,41.0
13660,,,,,,,,,,,,
13661,167.004,-17.313,0.0,167.335,-17.977,0.0,167.004,-17.313,0.0,167.335,-17.977,0.0
13662,167.335,-17.977,0.0,167.958,-19.673,0.0,167.335,-17.977,0.0,167.958,-19.673,0.0
13663,167.958,-19.673,0.0,168.879,-21.25,0.0,167.958,-19.673,0.0,168.879,-21.25,0.0
13664,168.879,-21.25,0.0,170.13,-22.6,0.0,168.879,-21.25,0.0,170.13,-22.6,0.0
13665,170.13,-22.6,0.0,170.321,-22.702,0.0,170.13,-22.6,0.0,170.321,-22.702,0.0
13666,170.321,-22.702,0.0,170.547,-22.827,0.0,170.64243230665758,-22.202513380351526,30.0,170.86843230665758,-22.327513380351526,30.0
13667,170.547,-22.827,0.0,171.2,-22.0,0.0,170.547,-22.827,15.0,171.2,-22.0,15.0
13668,170.4,-20.0,0.0,171.2,-22.0,0.0,170.12050399728892,-20.097937528923637,31.0,170.9205039972889,-22.097937528923637,31.0
13669,169.4,-18.25,0.0,170.4,-20.0,0.0,169.14059955912913,-18.383116926875907,31.0,170.14059955912913,-20.133116926875907,31.0
13670,168.755,-16.807,0.0,169.4,-18.25,0.0,168.4864120293389,-16.917069132091548,31.0,169.13141202933892,-18.36006913209155,31.0
13671,168.628,-16.527,0.0,168.755,-16.807,0.0,168.36162019572257,-16.639232662684392,31.0,168.48862019572258,-16.91923266268439,31.0
13672,166.811,-16.92,0.0,168.628,-16.527,0.0,166.811,-16.92,15.0,168.628,-16.527,15.0
13673,166.811,-16.92,0.0,167.004,-17.313,0.0,166.811,-16.92,0.0,167.004,-17.313,0.0
13674,,,,,,,,,,,,
13675,285.137,21.052,0.0,285.467,19.982,0.0,285.137,21.052,14.0,285.467,19.982,14.0
13676,285.467,19.982,0.0,286.447,19.95,0.0,285.467,19.982,14.0,286.447,19.95,14.0
13677,286.447,19.95,0.0,287.188,19.9,0.0,286.447,19.95,14.0,287.188,19.9,14.0
13678,287.188,19.9,0.0,287.562,19.883,0.0,287.188,19.9,14.0,287.562,19.883,14.0
13679,287.562,19.883,0.0,288.224,19.7,0.0,287.562,19.883,14.0,288.224,19.7,14.0
13680,288.224,19.7,0.0,288.988,19.543,0.0,288.224,19.7,14.0,288.988,19.543,14.0
13681,288.988,19.543,0.0,289.429,19.39,0.0,288.988,19.543,14.0,289.429,19.39,14.0
13682,289.429,19.39,0.0,290.346,19.178,0.0,289.429,19.39,14.0,290.346,19.178,14.0
13683,290.346,19.178,0.0,291.068,19.091,0.0,290.346,19.178,14.0,291.068,19.091,14.0
13684,291.068,19.091,0.0,291.553,19.535,0.0,291.068,19.091,14.0,291.553,19.535,14.0
13685,291.175,19.56,0.0,291.553,19.535,0.0,291.175,19.56,0.0,291.553,19.535,0.0
13686,290.802,19.62,0.0,291.175,19.56,0.0,290.802,19.62,0.0,291.175,19.56,0.0
13687,290.44,19.723,0.0,290.802,19.62,0.0,290.44,19.723,0.0,290.802,19.62,0.0
13688,290.092,19.865,0.0,290.44,19.723,0.0,290.092,19.865,0.0,290.44,19.723,0.0
13689,289.747,20.012,0.0,290.092,19.865,0.0,289.747,20.012,0.0,290.092,19.865,0.0
13690,289.389,20.127,0.0,289.747,20.012,0.0,289.389,20.127,0.0,289.747,20.012,0.0
13691,289.02,20.209,0.0,289.389,20.127,0.0,289.02,20.209,0.0,289.389,20.127,0.0
13692,288.646,20.262,0.0,289.02,20.209,0.0,288.646,20.262,0.0,289.02,20.209,0.0
13693,288.27,20.296,0.0,288.646,20.262,0.0,288.27,20.296,0.0,288.646,20.262,0.0
13694,287.893,20.321,0.0,288.27,20.296,0.0,287.893,20.321,0.0,288.27,20.296,0.0
13695,287.516,20.345,0.0,287.893,20.321,0.0,287.516,20.345,0.0,287.893,20.321,0.0
13696,287.14,20.382,0.0,287.516,20.345,0.0,287.14,20.382,0.0,287.516,20.345,0.0
13697,286.769,20.442,0.0,287.14,20.382,0.0,286.769,20.442,0.0,287.14,20.382,0.0
13698,286.406,20.538,0.0,286.769,20.442,0.0,286.406,20.538,0.0,286.769,20.442,0.0
13699,286.058,20.673,0.0,286.406,20.538,0.0,286.058,20.673,0.0,286.406,20.538,0.0
13700,285.724,20.837,0.0,286.058,20.673,0.0,285.724,20.837,0.0,286.058,20.673,0.0
13701,285.4,21.018,0.0,285.724,20.837,0.0,285.4,21.018,0.0,285.724,20.837,0.0
13702,285.081,21.207,0.0,285.4,21.018,0.0,285.081,21.207,0.0,285.4,21.018,0.0
13703,285.081,21.207,0.0,285.137,21.052,0.0,285.081,21.207,15.0,285.137,21.052,15.0
13704,,,,,,,,,,,,
13705,175.338,-39.373,0.0,175.351,-39.266,0.0,175.338,-39.373,20.0,175.351,-39.266,20.0
13706,175.249,-39.451,0.0,175.338,-39.373,0.0,175.249,-39.451,20.0,175.338,-39.373,20.0
13707,175.031,-39.7,0.0,175.249,-39.451,0.0,175.031,-39.7,25.0,175.249,-39.451,25.0
13708,174.883,-39.794,0.0,175.031,-39.7,0.0,174.883,-39.794,25.0,175.031,-39.7,25.0
13709,174.774,-39.867,0.0,174.883,-39.794,0.0,174.774,-39.867,25.0,174.883,-39.794,25.0
13710,174.442,-40.155,0.0,174.774,-39.867,0.0,174.442,-40.155,25.0,174.774,-39.867,25.0
13711,173.837,-40.638,0.0,174.442,-40.155,0.0,173.837,-40.638,25.0,174.442,-40.155,25.0
13712,173.209,-41.293,0.0,173.837,-40.638,0.0,173.209,-41.293,25.0,173.837,-40.638,25.0
13713,172.953,-41.517,0.0,173.209,-41.293,0.0,172.953,-41.517,25.0,173.209,-41.293,25.0
13714,172.83,-41.818,0.0,172.953,-41.517,0.0,172.83,-41.818,25.0,172.953,-41.517,25.0
13715,172.83,-41.818,0.0,173.27,-41.643,0.0,172.83,-41.818,25.0,173.27,-41.643,25.0
13716,173.27,-41.643,0.0,173.632,-41.545,0.0,173.27,-41.643,25.0,173.632,-41.545,25.0
13717,173.632,-41.545,0.0,174.167,-41.38,0.0,173.632,-41.545,25.0,174.167,-41.38,25.0
13718,174.167,-41.38,0.0,174.355,-41.357,0.0,174.167,-41.38,25.0,174.355,-41.357,25.0
13719,174.355,-41.357,0.0,174.575,-41.267,0.0,174.355,-41.357,25.0,174.575,-41.267,25.0
13720,174.575,-41.267,0.0,174.832,-40.84,0.0,174.575,-41.267,25.0,174.832,-40.84,25.0
13721,174.832,-40.84,0.0,174.908,-40.765,0.0,174.832,-40.84,25.0,174.908,-40.765,25.0
13722,174.908,-40.765,0.0,175.222,-40.35,0.0,174.908,-40.765,25.0,175.222,-40.35,25.0
13723,175.222,-40.35,0.0,175.5,-40.0,0.0,175.222,-40.35,25.0,175.5,-40.0,25.0
13724,175.5,-40.0,0.0,175.75,-39.684,0.0,175.5,-40.0,25.0,175.75,-39.684,25.0
13725,175.692,-39.536,0.0,175.75,-39.684,0.0,175.692,-39.536,25.0,175.75,-39.684,25.0
13726,175.692,-39.536,0.0,175.703,-39.426,0.0,175.692,-39.536,25.0,175.703,-39.426,25.0
13727,175.703,-39.426,0.0,175.713,-39.368,0.0,175.703,-39.426,25.0,175.713,-39.368,25.0
13728,175.713,-39.368,0.0,175.727,-39.289,0.0,175.713,-39.368,25.0,175.727,-39.289,25.0
13729,175.631,-39.256,0.0,175.727,-39.289,0.0,175.631,-39.256,15.0,175.727,-39.289,15.0
13730,175.542,-39.238,0.0,175.631,-39.256,0.0,175.542,-39.238,15.0,175.631,-39.256,15.0
13731,175.384,-39.219,0.0,175.542,-39.238,0.0,175.384,-39.219,15.0,175.542,-39.238,15.0
13732,175.351,-39.266,0.0,175.384,-39.219,0.0,175.351,-39.266,20.0,175.384,-39.219,20.0
13733,,,,,,,,,,,,
13734,176.183,-38.567,0.0,176.5,-38.25,0.0,176.183,-38.567,25.0,176.5,-38.25,25.0
13735,175.878,-39.014,0.0,176.183,-38.567,0.0,175.878,-39.014,25.0,176.183,-38.567,25.0
13736,175.825,-39.121,0.0,175.878,-39.014,0.0,175.825,-39.121,25.0,175.878,-39.014,25.0
13737,175.786,-39.207,0.0,175.825,-39.121,0.0,175.786,-39.207,25.0,175.825,-39.121,25.0
13738,175.727,-39.289,0.0,175.786,-39.207,0.0,175.727,-39.289,25.0,175.786,-39.207,25.0
13739,175.713,-39.368,0.0,175.727,-39.289,0.0,175.713,-39.368,25.0,175.727,-39.289,25.0
13740,175.703,-39.426,0.0,175.713,-39.368,0.0,175.703,-39.426,25.0,175.713,-39.368,25.0
13741,175.692,-39.536,0.0,175.703,-39.426,0.0,175.692,-39.536,25.0,175.703,-39.426,25.0
13742,175.692,-39.536,0.0,175.75,-39.684,0.0,175.692,-39.536,25.0,175.75,-39.684,25.0
13743,175.5,-40.0,0.0,175.75,-39.684,0.0,175.5,-40.0,25.0,175.75,-39.684,25.0
13744,175.222,-40.35,0.0,175.5,-40.0,0.0,175.222,-40.35,25.0,175.5,-40.0,25.0
13745,174.908,-40.765,0.0,175.222,-40.35,0.0,174.908,-40.765,25.0,175.222,-40.35,25.0
13746,174.832,-40.84,0.0,174.908,-40.765,0.0,174.832,-40.84,25.0,174.908,-40.765,25.0
13747,174.575,-41.267,0.0,174.832,-40.84,0.0,174.575,-41.267,25.0,174.832,-40.84,25.0
13748,174.355,-41.357,0.0,174.575,-41.267,0.0,174.355,-41.357,25.0,174.575,-41.267,25.0
13749,174.167,-41.38,0.0,174.355,-41.357,0.0,174.167,-41.38,25.0,174.355,-41.357,25.0
13750,173.632,-41.545,0.0,174.167,-41.38,0.0,173.632,-41.545,25.0,174.167,-41.38,25.0
13751,173.632,-41.545,0.0,173.872,-41.718,0.0,173.632,-41.545,15.0,173.872,-41.718,15.0
13752,173.872,-41.718,0.0,174.025,-41.633,0.0,173.872,-41.718,26.0,174.025,-41.633,26.0
13753,174.025,-41.633,0.0,174.253,-41.535,0.0,174.025,-41.633,26.0,174.253,-41.535,26.0
13754,174.253,-41.535,0.0,174.441,-41.499,0.0,174.253,-41.535,26.0,174.441,-41.499,26.0
13755,174.441,-41.499,0.0,174.518,-41.475,0.0,174.441,-41.499,26.0,174.518,-41.475,26.0
13756,174.518,-41.475,0.0,174.698,-41.345,0.0,174.518,-41.475,26.0,174.698,-41.345,26.0
13757,174.698,-41.345,0.0,174.775,-41.275,0.0,174.698,-41.345,26.0,174.775,-41.275,26.0
13758,174.775,-41.275,0.0,175.042,-41.121,0.0,174.775,-41.275,26.0,175.042,-41.121,26.0
13759,175.042,-41.121,0.0,175.235,-41.082,0.0,175.042,-41.121,26.0,175.235,-41.082,26.0
13760,175.235,-41.082,0.0,175.497,-40.833,0.0,175.235,-41.082,26.0,175.497,-40.833,26.0
13761,175.497,-40.833,0.0,175.777,-40.357,0.0,175.497,-40.833,26.0,175.777,-40.357,26.0
13762,175.777,-40.357,0.0,176.203,-39.9,0.0,175.777,-40.357,26.0,176.203,-39.9,26.0
13763,176.203,-39.9,0.0,176.502,-39.415,0.0,176.203,-39.9,26.0,176.502,-39.415,26.0
13764,176.502,-39.415,0.0,176.803,-38.94,0.0,176.502,-39.415,26.0,176.803,-38.94,26.0
13765,176.803,-38.94,0.0,177.013,-38.492,0.0,176.803,-38.94,26.0,177.013,-38.492,26.0
13766,177.0,-37.85,0.0,177.013,-38.492,0.0,177.0,-37.85,26.0,177.013,-38.492,26.0
13767,176.853,-37.973,0.0,177.0,-37.85,0.0,176.853,-37.973,25.0,177.0,-37.85,25.0
13768,176.5,-38.25,0.0,176.853,-37.973,0.0,176.5,-38.25,25.0,176.853,-37.973,25.0
13769,,,,,,,,,,,,
13770,168.65,-45.0,0.0,168.718,-44.067,0.0,168.65,-45.0,15.0,168.718,-44.067,15.0
13771,168.0,-45.5,0.0,168.65,-45.0,0.0,168.0,-45.5,15.0,168.65,-45.0,15.0
13772,167.307,-46.025,0.0,168.0,-45.5,0.0,167.307,-46.025,15.0,168.0,-45.5,15.0
13773,166.38,-46.6,0.0,167.307,-46.025,0.0,166.38,-46.6,15.0,167.307,-46.025,15.0
13774,165.832,-46.988,0.0,166.38,-46.6,0.0,165.832,-46.988,15.0,166.38,-46.6,15.0
13775,165.3,-47.9,0.0,165.832,-46.988,0.0,165.3,-47.9,15.0,165.832,-46.988,15.0
13776,165.3,-47.9,0.0,168.0,-47.2,0.0,165.3,-47.9,15.0,168.0,-47.2,15.0
13777,168.0,-47.2,0.0,170.0,-46.9,0.0,168.0,-47.2,15.0,170.0,-46.9,15.0
13778,170.0,-46.9,0.0,172.0,-45.242,0.0,170.0,-46.9,15.0,172.0,-45.242,15.0
13779,169.828,-44.52,0.0,172.0,-45.242,0.0,169.828,-44.52,15.0,172.0,-45.242,15.0
13780,168.718,-44.067,0.0,169.828,-44.52,0.0,168.718,-44.067,15.0,169.828,-44.52,15.0
13781,,,,,,,,,,,,
13782,182.209,-25.978,0.0,184.59,-26.032,0.0,182.209,-25.978,15.0,184.59,-26.032,15.0
13783,181.983,-26.767,0.0,182.209,-25.978,0.0,181.983,-26.767,15.0,182.209,-25.978,15.0
13784,181.752,-27.377,0.0,181.983,-26.767,0.0,181.752,-27.377,15.0,181.983,-26.767,15.0
13785,181.518,-27.985,0.0,181.752,-27.377,0.0,181.518,-27.985,15.0,181.752,-27.377,15.0
13786,181.287,-28.693,0.0,181.518,-27.985,0.0,181.287,-28.693,15.0,181.518,-27.985,15.0
13787,181.034,-29.498,0.0,181.287,-28.693,0.0,181.034,-29.498,15.0,181.287,-28.693,15.0
13788,180.926,-29.792,0.0,181.034,-29.498,0.0,180.926,-29.792,15.0,181.034,-29.498,15.0
13789,180.774,-30.355,0.0,180.926,-29.792,0.0,180.774,-30.355,15.0,180.926,-29.792,15.0
13790,180.607,-30.997,0.0,180.774,-30.355,0.0,180.607,-30.997,15.0,180.774,-30.355,15.0
13791,180.485,-31.333,0.0,180.607,-30.997,0.0,180.485,-31.333,15.0,180.607,-30.997,15.0
13792,180.26,-31.751,0.0,180.485,-31.333,0.0,180.26,-31.751,15.0,180.485,-31.333,15.0
13793,179.98,-32.347,0.0,180.26,-31.751,0.0,179.98,-32.347,15.0,180.26,-31.751,15.0
13794,179.657,-33.019,0.0,179.98,-32.347,0.0,179.657,-33.019,15.0,179.98,-32.347,15.0
13795,179.345,-33.602,0.0,179.657,-33.019,0.0,179.345,-33.602,15.0,179.657,-33.019,15.0
13796,178.996,-34.246,0.0,179.345,-33.602,0.0,178.996,-34.246,15.0,179.345,-33.602,15.0
13797,178.681,-34.786,0.0,178.996,-34.246,0.0,178.681,-34.786,15.0,178.996,-34.246,15.0
13798,178.403,-35.161,0.0,178.681,-34.786,0.0,178.403,-35.161,15.0,178.681,-34.786,15.0
13799,177.89,-35.917,0.0,178.403,-35.161,0.0,177.89,-35.917,15.0,178.403,-35.161,15.0
13800,177.507,-36.461,0.0,177.89,-35.917,0.0,177.507,-36.461,15.0,177.89,-35.917,15.0
13801,177.507,-36.461,0.0,178.3,-36.8,0.0,177.507,-36.461,15.0,178.3,-36.8,15.0
13802,178.3,-36.8,0.0,179.07,-37.337,0.0,178.3,-36.8,15.0,179.07,-37.337,15.0
13803,179.07,-37.337,0.0,179.275,-37.475,0.0,179.07,-37.337,15.0,179.275,-37.475,15.0
13804,179.275,-37.475,0.0,179.4,-37.538,0.0,179.275,-37.475,15.0,179.4,-37.538,15.0
13805,179.4,-37.538,0.0,179.5,-37.625,0.0,179.4,-37.538,15.0,179.5,-37.625,15.0
13806,179.5,-37.625,0.0,179.649,-37.623,0.0,179.48420666463767,-36.841892355062754,50.0,179.63320666463767,-36.83989235506275,50.0
13807,179.649,-37.623,0.0,179.943,-37.488,0.0,179.649,-37.623,0.0,179.943,-37.488,0.0
13808,179.943,-37.488,0.0,180.091,-37.249,0.0,179.06580280451718,-37.14041340700803,50.0,179.21380280451717,-36.901413407008036,50.0
13809,180.091,-37.249,0.0,180.217,-36.786,0.0,179.1392063114764,-37.0815010679538,50.0,179.26520631147642,-36.6185010679538,50.0
13810,180.217,-36.786,0.0,180.48,-36.387,0.0,179.36212279677346,-36.41742143740289,50.0,179.62512279677344,-36.01842143740289,50.0
13811,180.48,-36.387,0.0,180.729,-35.983,0.0,179.61831910462004,-36.036027766827544,50.0,179.86731910462007,-35.63202776682754,50.0
13812,180.729,-35.983,0.0,180.944,-35.567,0.0,179.84571255639946,-35.67819222514617,50.0,180.06071255639944,-35.26219222514617,50.0
13813,180.944,-35.567,0.0,181.239,-35.186,0.0,180.13900903394045,-35.14655638393116,50.0,180.43400903394047,-34.76555638393116,50.0
13814,181.239,-35.186,0.0,181.437,-34.769,0.0,180.35503153092284,-34.90017175302539,50.0,180.55303153092285,-34.48317175302539,50.0
13815,181.437,-34.769,0.0,181.648,-34.354,0.0,180.5666048380876,-34.46456899089398,50.0,180.7776048380876,-34.04956899089398,50.0
13816,181.648,-34.354,0.0,181.778,-33.917,0.0,180.73575556189047,-34.165434862916996,50.0,180.86575556189047,-33.728434862917,50.0
13817,181.778,-33.917,0.0,182.037,-33.524,0.0,180.95927809132635,-33.53830634488263,50.0,181.21827809132637,-33.14530634488263,50.0
13818,182.037,-33.524,0.0,182.218,-33.1,0.0,181.16095118793896,-33.259087616684795,50.0,181.34195118793895,-32.835087616684795,50.0
13819,182.218,-33.1,0.0,182.335,-32.66,0.0,181.31423462990975,-32.92809852335818,50.0,181.43123462990977,-32.488098523358175,50.0
13820,182.335,-32.66,0.0,182.355,-32.21,0.0,181.4139039483846,-32.630425941899766,50.0,181.43390394838457,-32.18042594189977,50.0
13821,182.355,-32.21,0.0,182.629,-31.835,0.0,181.5766447013328,-31.795241299993773,50.0,181.8506447013328,-31.420241299993773,50.0
13822,182.629,-31.835,0.0,182.889,-31.45,0.0,181.8383072641665,-31.442374472785527,50.0,182.09830726416652,-31.057374472785526,50.0
13823,182.889,-31.45,0.0,183.087,-31.033,0.0,182.04682195044234,-31.15348592461082,50.0,182.24482195044232,-30.73648592461082,50.0
13824,183.087,-31.033,0.0,183.325,-30.632,0.0,182.2810552134555,-30.67521127957629,50.0,182.5190552134555,-30.27421127957629,50.0
13825,183.325,-30.632,0.0,183.504,-30.209,0.0,182.47825713032344,-30.361733561319333,50.0,182.65725713032344,-29.93873356131933,50.0
13826,183.504,-30.209,0.0,183.703,-29.793,0.0,182.67500036192138,-29.907307899396905,50.0,182.8740003619214,-29.491307899396904,50.0
13827,183.703,-29.793,0.0,183.867,-29.366,0.0,182.85517623689722,-29.543194382331844,50.0,183.0191762368972,-29.116194382331845,50.0
13828,183.867,-29.366,0.0,183.952,-28.922,0.0,182.98864625299316,-29.235904513077028,50.0,183.07364625299317,-28.79190451307703,50.0
